date time	sample name	count type	cell count	dilution factor	concentration	result type	result	mean diameter	assay type	cell type
06/06/2014 13:28:03	new sample	BR-FL	51	1.0	       5.82e+005	BR-FL/BR	 35.4%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 13:29:59	new sample	BR	138	1.0	       1.53e+006	  	  	  5.9	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:29:59	new sample	FL	107	1.0	       1.17e+006	  	  	  4.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:29:59	new sample	BR-FL	31	1.0	       3.59e+005	BR-FL/BR	 23.5%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 13:31:26	new sample	BR	119	1.0	       1.32e+006	  	  	  6.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:31:26	new sample	FL	93	1.0	       1.02e+006	  	  	  4.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:31:26	new sample	BR-FL	26	1.0	       3.02e+005	BR-FL/BR	 22.9%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 13:35:57	new sample	BR	136	1.0	       1.51e+006	  	  	  5.7	Feeding Trial 2 SS_low conc	Algae RC
06/06/2014 13:35:57	new sample	FL	100	1.0	       1.09e+006	  	  	  3.9	Feeding Trial 2 SS_low conc	Algae RC
06/06/2014 13:35:57	new sample	BR-FL	36	1.0	       4.15e+005	BR-FL/BR	 27.6%	 	Feeding Trial 2 SS_low conc	Algae RC

06/06/2014 13:42:08	new sample	BR	112	1.0	       1.26e+006	  	  	  7.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:42:08	new sample	FL	45	1.0	       5.03e+005	  	  	  7.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:42:08	new sample	BR-FL	67	1.0	       7.57e+005	BR-FL/BR	 60.1%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 13:43:36	new sample	BR	110	1.0	       1.22e+006	  	  	  6.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:43:36	new sample	FL	60	1.0	       6.58e+005	  	  	  4.5	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:43:36	new sample	BR-FL	50	1.0	       5.66e+005	BR-FL/BR	 46.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 13:45:34	new sample	BR	108	1.0	       1.20e+006	  	  	  6.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:45:34	new sample	FL	72	1.0	       7.88e+005	  	  	  4.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:45:34	new sample	BR-FL	36	1.0	       4.13e+005	BR-FL/BR	 34.4%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 13:47:18	new sample	BR	134	1.0	       1.48e+006	  	  	  5.9	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:47:18	new sample	FL	97	1.0	       1.06e+006	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:47:18	new sample	BR-FL	37	1.0	       4.25e+005	BR-FL/BR	 28.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 13:49:05	new sample	BR	151	1.0	       1.68e+006	  	  	  6.6	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:49:05	new sample	FL	87	1.0	       9.53e+005	  	  	  4.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:49:05	new sample	BR-FL	64	1.0	       7.30e+005	BR-FL/BR	 43.4%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 13:50:42	new sample	BR	115	1.0	       1.28e+006	  	  	  6.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:50:42	new sample	FL	87	1.0	       9.54e+005	  	  	  4.6	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:50:42	new sample	BR-FL	28	1.0	       3.23e+005	BR-FL/BR	 25.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 13:52:30	new sample	BR	125	1.0	       1.39e+006	  	  	  5.9	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:52:30	new sample	FL	88	1.0	       9.61e+005	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:52:30	new sample	BR-FL	37	1.0	       4.25e+005	BR-FL/BR	 30.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 13:53:51	new sample	BR	85	1.0	       9.46e+005	  	  	  6.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:53:51	new sample	FL	74	1.0	       8.10e+005	  	  	  4.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:53:51	new sample	BR-FL	11	1.0	       1.36e+005	BR-FL/BR	 14.4%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 13:55:23	new sample	BR	128	1.0	       1.42e+006	  	  	  6.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:55:23	new sample	FL	90	1.0	       9.84e+005	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:55:23	new sample	BR-FL	38	1.0	       4.35e+005	BR-FL/BR	 30.7%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 13:57:00	new sample	BR	152	1.0	       1.69e+006	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:57:00	new sample	FL	102	1.0	       1.11e+006	  	  	  3.8	Feeding Trial 1 SS_low conc	Algae RC
