date time	sample name	count type	cell count	dilution factor	concentration	result type	result	mean diameter	assay type	cell type
06/05/2014 09:54:49	new sample	BR	66	1.0	       7.25e+005	  	  	  4.8	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 09:54:49	new sample	FL	46	1.0	       5.03e+005	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 09:54:49	new sample	BR-FL	20	1.0	       2.22e+005	BR-FL/BR	 30.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 09:56:22	new sample	BR	80	1.0	       8.82e+005	  	  	  5.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 09:56:22	new sample	FL	64	1.0	       7.00e+005	  	  	  4.3	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 09:56:22	new sample	BR-FL	16	1.0	       1.81e+005	BR-FL/BR	 20.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 09:58:01	new sample	BR	85	1.0	       9.44e+005	  	  	  6.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 09:58:01	new sample	FL	44	1.0	       4.86e+005	  	  	  5.5	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 09:58:01	new sample	BR-FL	41	1.0	       4.58e+005	BR-FL/BR	 48.5%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:08:04	new sample	BR	60	1.0	       6.65e+005	  	  	  5.8	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:08:04	new sample	FL	57	1.0	       6.27e+005	  	  	  4.9	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:08:04	new sample	BR-FL	3	1.0	       3.79e+004	BR-FL/BR	  5.7%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:09:48	new sample	BR	49	1.0	       5.46e+005	  	  	  6.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:09:48	new sample	FL	34	1.0	       3.81e+005	  	  	  7.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:09:48	new sample	BR-FL	15	1.0	       1.65e+005	BR-FL/BR	 30.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:11:29	new sample	BR	61	1.0	       6.83e+005	  	  	  7.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:11:29	new sample	FL	44	1.0	       4.90e+005	  	  	  6.5	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:11:29	new sample	BR-FL	17	1.0	       1.93e+005	BR-FL/BR	 28.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:13:09	new sample	BR	59	1.0	       6.50e+005	  	  	  5.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:13:09	new sample	FL	47	1.0	       5.18e+005	  	  	  5.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:13:09	new sample	BR-FL	12	1.0	       1.32e+005	BR-FL/BR	 20.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:14:42	new sample	BR	96	1.0	       1.07e+006	  	  	  6.7	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:14:42	new sample	FL	65	1.0	       7.13e+005	  	  	  4.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:14:42	new sample	BR-FL	31	1.0	       3.58e+005	BR-FL/BR	 33.4%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:16:17	new sample	BR	83	1.0	       9.25e+005	  	  	  6.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:16:17	new sample	FL	65	1.0	       7.14e+005	  	  	  4.7	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:16:17	new sample	BR-FL	18	1.0	       2.11e+005	BR-FL/BR	 22.8%	 	Feeding Trial 1 SS_low conc	Algae RC

